,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
1906,"3475 Tyler St Riverside, CA 92503",Roger I.,"Palm Desert, CA",7/25/2021,3,"Hadn't been here for a few years, now I remember why. It was extremely just okay. Problem is, there isn't a decent Chinese restaurant with a full bar within  a 20 mile radius. We had wonton soup. It was decent. We also had Honey walnut shrimp and Ginger chicken and broccoli. Both were average. Truthfully, I could make each of those dishes and create more flavor. To drink we had mai tais and coconut mojitos. Those were both excellent. The service was slow, very slow, but it wasn't our server's fault (Chris-he was very good), the kitchen was just very slow. Most of the take-out Chinese restaurants in this area are really good, and sadly the food is much better than PF Changs. Somewhere along the way, this place took a header when it comes to food taste and quality. When they first started opening locations, it was very good, but now, I'd rather just do take out and make my own drinks at home for about 1/3 of the cost.",92503
1907,"3475 Tyler St Riverside, CA 92503",Erin K.,"CA, CA",5/10/2021,4,Good food but kinda slow service. You get a lot of food for the price. The wait was not very long and even though we couldn't wait inside they had plenty of outdoor seating where you could wait. Once you were inside all the staff was wearing masks so everyone felt comfortable.,92503
1908,"3475 Tyler St Riverside, CA 92503",Monica M.,"Eastvale, CA",12/27/2020,2,"It was my birthday and I wanted to do takeout for dinner. We ordered the food online with curbside pick up.  The online orderung was easy and simple to do. It was ready in about 40 minutes. The food was all packaged well and the entire order was correct. I really appreciate them packing the sauces correctly and also bagged them in a ziploc bag for chances ir of an accidentally spill. Unfortunately,  the flavor was horrible. My husband and I usually dine there and we ordered our usual dishes so we knew what to expect. We ordered the Kung Pao chicken and Ginger chicken.  Both dishes had no seasoning and did not taste anything like the described flavors from the menu. I was so disappointed and called to inform the manager the next day. He said he would talk to the cook, but I think their food has not improved over the years. We will not be going back to eat here.",92503
1909,"3475 Tyler St Riverside, CA 92503",Gloria M.,"Rancho Cucamonga, CA",6/4/2021,5,"Awesome service awesome food ! Very accommodating for large families. Went in for lunch, hostess was very pleasant, waitress was great and food too...",92503
1910,"3475 Tyler St Riverside, CA 92503",Al K.,"Riverside, CA",5/20/2021,5,I used their App to order some lo Mein for dinner to be ready for curbside pickup at 5:45.  I drove over and got there a little before the time.  I called the number that is posted in the parking area and told them that I was there for my pickup.  The person on the phone said that she would inform them that I was here.  I waited and after 15 minutes decided that I had better check in again.  I told the fellow that answered the phone that I had been waiting for a quarter of an hour and he told me that he would be right out.  He was and when I got home the food was not hot.  I was disappointed at the service.  They did not seem to be busy at the time. Disappointed!,92503
1911,"3475 Tyler St Riverside, CA 92503",Miguel N.,"San Jacinto, CA",5/23/2021,1,"My experience at this place (this being my first time there), I will definitely never go back.  I had the spicy chicken and brown rice and in my opinion, Panda Express is way better than here",92503
1912,"3475 Tyler St Riverside, CA 92503",Brittani L.,"Riverside, CA",1/29/2021,1,"The flavor in the food at PF Changs is the BEST! HOWEVER, I have never received such horrible and unsanitary service! Our first time out since March 2020 and The service and cleanliness was HORRIBLE! My husband and I watched our designated waitress Brooke pick up used dirty napkins from under a table, then Use the same napkins to wipe the table and walk right into PF Changs and brought out our beverages without washing her hands!!! Literally walked in and walked out of the restaurant as my husband and I were talking about what we just witnessed. This COVID pandemic is life threatening and obviously extra precautions are not being taken at PF Changs in Riverside CA off Tyler Street. Then to make things worse, my food was *** cold!  Like seriously???? $110.00 later and we are feeling dirty, disgusted, hungry mad individuals.",92503
1913,"3475 Tyler St Riverside, CA 92503",Acee S.,"Altadena, CA",4/10/2021,4,The food was pretty good haven't had P.F. Chang's in so long it definitely hit different,92503
1914,"3475 Tyler St Riverside, CA 92503",Hector L.,"Riverside, CA",5/23/2021,5,"Shortest wait times to be seated compared to others at the mall, good food and great drinks!",92503
1915,"3475 Tyler St Riverside, CA 92503",Maynard A.,"Highland, CA",5/8/2021,5,Had a wonderful lunch with my family today at the Tyler location the food was perfect and Ocean the waitress we had was exceptional keep up the great work,92503
1916,"3475 Tyler St Riverside, CA 92503",Despain L.,Thanks for sharing this feedback with us.  We will ensure that we pass this along to our team.,6/12/2021,3,"Placed order for delivery and no soy sauce, no utensils/chop sticks, or fortune cookies.  I think the last step was skipped before sending it off.  Otherwise the food was good.",92503
1917,"3475 Tyler St Riverside, CA 92503",Melissa R.,"Long Beach, CA",9/22/2020,1,"Avoid this location, our sea bass was burned and our bag wasn't sealed and the only reason we like to order from P.F. Chang especial during Covid is due to the sealed bag but when I called the guy manager he said to email him pictures of my food plus the plastic bag. he said he will call me back and never did. When I called again today the manager name Angela was completely rude and hung up on me. I had to call back to get their corporate number. They obviously don't have any customer service and won't resolve issues if you have problems with your take out. Why should I as a customer call back and even when I did no resolutions. Obviously spend your money else where or different location. Angela should be thankful to be having a job during a pandemic and not treat your customer with disrespect.",92503
1918,"3475 Tyler St Riverside, CA 92503",Brittney L.,"Carlsbad, CA",6/21/2021,5,I never write reviews but wanted to make sure that the manager West got recognized for being so helpful. Thank you!,92503
1919,"3475 Tyler St Riverside, CA 92503",Arlene G.,"Baldwin Park, CA",6/19/2021,5,OMG MY FIRST TIME HERE TONIGHT AND LET ME TELL YOU IF YOU HAVEN'T PLEASE DO SO. I made reservations at about 5pm kinda late but i made it to have dinner around 7:15pm. We did show up about 15mins early we then got seated rite away. We got our drinks fast our food was nice and hot. I'd be returning soon  food was amazing,92503
1920,"3475 Tyler St Riverside, CA 92503",Tracy R.,"Riverside, CA",12/1/2020,5,"I celebrated my Birthday here tonight! The food was AMAZING! I chose the Chilean Sea Bass. It was so tender and tasty. Above all our server, Kaleigh was EXCELLENT! She was so attentive and friendly. Overall, I would definitely recommend this place!",92503
1921,"3475 Tyler St Riverside, CA 92503",Larry P.,"Moreno Valley, CA",6/15/2020,5,"Went to P.F. Chang's last night for dinner and because of the sitting arraignment of the tables we had to wait 25 mins. The restaurant was only half full. The service wasn't that great! I think they were using a skeleton crew. The food was great but we had to ask for the sauces and sugar for the iced tea. They let the dishes pile up at the table and when we were done they cleared everything. We had the lettuce wraps, egg drop soup, Chang's spicy chicken, Mongolian beef, signature lo main, beef and broccoli, crispy honey chicken. The dishes were great! The prices were a little high but I guess they need to make up the difference. 142. Includes tax and tip! That's 28.50 a person. Yes we would go back! Sorry I didn't have my phone so no pics.",92503
